instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,key_resp_one.rt,key_resp_one.duration,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,key_resp_two.rt,key_resp_two.duration,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,226.9784,228.0267,,,,,,,,,,,,,,,,,,224.0759,226.9783,4,0,36,36,13,1,40,8,2.8958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,230.7557,231.8047,,,,,,,,,,,,,,,,,,228.027,230.7556,3,0,37,37,4,1,24,12,2.7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,234.02,235.0686,,,,,,,,,,,,,,,,,,231.8051,234.02,3,0,38,38,30,1,20,10,2.2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,238.0749,239.124,,,,,,,,,,,,,,,,,,235.069,238.0748,,0,39,39,39,1,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,241.659,242.7068,,,,,,,,,,,,,,,,,,239.1244,241.659,3,0,40,40,22,1,34,19,2.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,244.7008,245.7492,,,,,,,,,,,,,,,,,,242.7072,244.7007,3,0,41,41,20,1,18,9,1.9863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,248.1106,249.1589,,,,,,,,,,,,,,,,,,245.7496,248.1106,4,0,42,42,11,1,30,11,2.3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.1591,254.1315,space,4.9597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,254.1315,255.1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,258.1873,259.2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.1825,258.1873,,0,0,0,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,261.4509,262.4993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.236,261.4509,3,0,1,1,9,1,18,5,2.2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,264.1516,265.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.4996,264.1515,4,0,2,2,33,1,26,5,1.6445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,267.3114,268.3604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.201,267.3112,3,0,3,3,10,1,28,14,2.1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,270.7906,271.8397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.3607,270.7905,4,0,4,4,12,1,12,12,2.4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,274.3253,275.3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.84,274.3251,2,0,5,5,38,1,10,5,2.4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,277.2213,278.2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.3747,277.2212,4,0,6,6,13,1,40,6,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,280.2427,281.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2703,280.2426,4,0,7,7,23,1,24,6,1.9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,283.43,284.4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2914,283.4299,3,0,8,8,11,1,34,17,2.1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,287.4092,288.4578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4792,287.4091,1,0,9,9,28,1,12,14,2.9201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,291.1241,292.1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.4581,291.124,1,0,10,10,36,1,14,13,2.6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,294.0128,295.0621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.1736,294.0127,3,0,11,11,7,1,24,8,1.8302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,298.0693,299.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0623,298.0692,,0,12,12,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,300.9645,302.0127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.1182,300.9645,2,0,13,13,14,1,22,18,1.8385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,304.0754,305.1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.013,304.0753,3,0,14,14,32,1,30,13,2.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,306.7082,307.7565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.125,306.7081,4,0,15,15,27,1,34,9,1.5743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,309.0066,310.0551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.7569,309.0065,4,0,16,16,21,1,36,8,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,312.0138,313.0623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0555,312.0137,4,0,17,17,37,1,36,10,1.9507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,314.5486,315.5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0626,314.5484,4,0,18,18,24,1,32,10,1.4781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,317.4443,318.4928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.5971,317.4442,2,0,19,19,39,1,24,16,1.8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,321.0548,322.1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.4931,321.0546,1,0,20,20,22,1,10,17,2.5548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,324.5482,325.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.1036,324.5481,2,0,21,21,15,1,16,10,2.4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,327.243,328.2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.5975,327.2429,2,0,22,22,25,1,18,11,1.6358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,330.0763,331.1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.2916,330.0762,3,0,23,23,30,1,22,7,1.7769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,333.2221,334.2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.1251,333.222,4,0,24,24,29,1,40,20,2.0897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,335.9789,337.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.2711,335.9788,4,0,25,25,1,1,26,9,1.7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,338.4168,339.4651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0277,338.4167,4,0,26,26,16,1,30,5,1.3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,341.7289,342.7777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.4654,341.7289,4,0,27,27,42,1,28,8,2.2554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,345.132,346.1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.778,345.1319,2,0,28,28,20,1,14,11,2.3463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,348.048,349.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.181,348.0479,3,0,29,29,40,1,32,12,1.8597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,350.8538,351.9021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0971,350.8537,4,0,30,30,19,1,20,7,1.7508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,353.9929,355.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.9024,353.9927,3,0,31,31,18,1,38,19,2.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,357.132,358.1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.042,357.132,1,0,32,32,6,1,10,13,2.0804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,360.5557,361.6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.18,360.5556,3,0,33,33,26,1,28,18,2.3682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,363.2224,364.2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.6046,363.2223,2,0,34,34,31,1,16,12,1.6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,366.2154,367.2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.2712,366.2154,3,0,35,35,0,1,30,19,1.9368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,369.3543,370.4027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.2635,369.3541,1,0,36,36,35,1,20,19,2.0822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,372.3952,373.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.4031,372.3951,3,0,37,37,34,1,38,17,1.9827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,374.8335,375.8822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.4446,374.8335,3,0,38,38,2,1,38,11,1.3822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,377.9726,379.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.8826,377.9724,3,0,39,39,17,1,26,15,2.0788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,381.1462,382.1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.0213,381.146,2,0,40,40,3,1,20,15,2.1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,383.6872,384.7363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.1941,383.6871,2,0,41,41,8,1,32,20,1.4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,386.8821,387.9308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.7368,386.8821,3,0,42,42,4,1,14,7,2.1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.9312,391.3477,space,3.4021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,391.3478,392.3958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,395.1883,396.2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.3976,395.1882,1,2.772,,0,0,0,14,1,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,398.2297,399.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.2369,398.2295,3,1.9852,,0,1,1,23,1,38,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,401.0073,402.0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.2784,401.0071,1,1.7187,,0,2,2,35,1,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,403.5688,404.6182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0561,403.5688,4,1.5053,,0,3,3,32,1,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,406.7574,407.8059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.6185,406.7573,3,2.1308,,0,4,4,29,1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17956,001,47,m,2026-06-23_23h40.09.550,Mixed_Gamble_Task,2026.1.3,MacIntel,144.9275362,,,,,,,,,,,410.3747,411.4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.8063,410.3746,2,2.559,,0,5,5,3,1,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
