instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,"survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.",survey.block_1/question4.I take good care of myself.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,86.304,87.337,,,,,,,,,,,,,,,,,,86.17,86.304,4,0.117,,0,37,37,21,1,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,87.571,88.603,,,,,,,,,,,,,,,,,,87.337,87.571,4,0.202,,0,38,38,1,1,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,88.704,89.737,,,,,,,,,,,,,,,,,,88.604,88.703,4,0.081,,0,39,39,25,1,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,90.004,91.037,,,,,,,,,,,,,,,,,,89.737,90.004,4,0.236,,0,40,40,27,1,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,91.504,92.537,,,,,,,,,,,,,,,,,,91.038,91.504,4,0.438,,0,41,41,0,1,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,92.771,93.803,,,,,,,,,,,,,,,,,,92.538,92.77,4,0.2,,0,42,42,2,1,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.805,95.704,space,1.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,95.704,96.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,97.105,98.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.742,97.105,2,0.315,,0,0,0,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,98.37,99.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.138,98.37,2,0.218,,0,1,1,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,99.804,100.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.404,99.804,2,0.388,,0,2,2,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,101.237,102.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.837,101.237,2,0.383,,0,3,3,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,102.571,103.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.27,102.571,2,0.266,,0,4,4,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,103.771,104.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.604,103.771,2,0.138,,0,5,5,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,104.937,105.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.804,104.937,2,0.101,,0,6,6,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,106.17,107.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.971,106.17,2,0.191,,0,7,7,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,107.538,108.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.204,107.538,2,0.329,,0,8,8,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,109.006,110.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.571,109.006,2,0.429,,0,9,9,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,110.304,111.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.037,110.304,2,0.232,,0,10,10,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,111.37,112.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.337,111.37,2,0.002,,0,11,11,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,112.604,113.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.404,112.603,2,0.181,,0,12,12,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,114.17,115.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.637,114.17,2,0.518,,0,13,13,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,115.704,116.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.204,115.704,2,0.482,,0,14,14,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,117.07,118.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.737,117.07,2,0.307,,0,15,15,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,118.437,119.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.104,118.437,1,0.318,,0,16,16,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,119.672,120.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.471,119.672,2,0.195,,0,17,17,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,121.07,122.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.704,121.07,3,0.352,,0,18,18,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,122.47,123.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.104,122.47,3,0.335,,0,19,19,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,123.803,124.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.504,123.803,3,0.268,,0,20,20,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,125.138,126.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.872,125.137,3,0.231,,0,21,21,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,126.437,127.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.171,126.437,3,0.251,,0,22,22,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,127.637,128.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.471,127.637,3,0.158,,0,23,23,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,128.904,129.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.671,128.904,3,0.217,,0,24,24,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,130.071,131.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.937,130.07,3,0.099,,0,25,25,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,131.27,132.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.104,131.27,3,0.134,,0,26,26,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,132.436,133.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.304,132.436,3,0.113,,0,27,27,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,133.504,134.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.471,133.503,3,0.011,,0,28,28,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,134.837,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.537,134.837,3,0.285,,0,29,29,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,136.204,137.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.871,136.204,3,0.318,,0,30,30,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,137.27,138.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.237,137.27,3,0.002,,0,31,31,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,138.603,139.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.304,138.603,3,0.291,,0,32,32,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,139.97,141.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.636,139.97,2,0.323,,0,33,33,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,141.337,142.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.004,141.336,2,0.307,,0,34,34,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,142.636,143.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.371,142.636,2,0.246,,0,35,35,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,144.203,145.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.671,144.203,2,0.519,,0,36,36,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,145.537,146.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.237,145.537,2,0.266,,0,37,37,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,146.904,147.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.571,146.904,2,0.301,,0,38,38,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,148.27,149.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.937,148.269,2,0.307,,0,39,39,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,149.637,150.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.303,149.637,2,0.316,,0,40,40,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,151.304,152.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.67,151.304,2,0.602,,0,41,41,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,152.503,153.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.337,152.503,4,0.154,,0,42,42,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.537,155.37,space,1.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,155.37,156.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,156.47,157.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.41,156.469,1,0.016,,0,0,0,32,1,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,157.669,158.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.504,157.669,2,0.147,,0,1,1,13,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,158.938,159.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.703,158.938,2,0.227,,0,2,2,19,1,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,160.303,161.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.97,160.303,2,0.299,,0,3,3,24,1,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,161.37,162.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.337,161.369,2,0.021,,0,4,4,12,1,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,162.47,163.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.404,162.47,2,0.032,,0,5,5,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,163.603,164.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.504,163.603,2,0.068,,0,6,6,20,1,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,164.704,165.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.637,164.703,2,0.051,,0,7,7,28,1,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16030,001,,,2026-07-07_09h25.46.274,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,166.137,167.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.737,166.137,2,0.384,,0,8,8,2,1,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
