instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,188.314,189.365,,,,,,,,,,,,,,,,186.746,188.314,3,1.548,,0,38,38,29,1,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,190.917,191.967,,,,,,,,,,,,,,,,189.366,190.917,1,1.531,,0,39,39,17,1,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,193.805,194.853,,,,,,,,,,,,,,,,191.967,193.805,3,1.82,,0,40,40,40,1,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,196.622,197.673,,,,,,,,,,,,,,,,194.854,196.622,4,1.755,,0,41,41,35,1,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,199.175,200.225,,,,,,,,,,,,,,,,197.673,199.175,2,1.486,,0,42,42,18,1,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.225,206.215,space,5.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,206.215,207.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,208.985,210.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.274,208.985,2,1.677,,0,0,0,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,211.354,212.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.036,211.354,2,1.305,,0,1,1,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,213.657,214.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.404,213.657,3,1.24,,0,2,2,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,216.108,217.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.708,216.108,4,1.383,,0,3,3,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,218.561,219.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.159,218.561,4,1.388,,0,4,4,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,220.946,221.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.613,220.946,1,1.32,,0,5,5,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,223.032,224.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.997,223.032,2,1.021,,0,6,6,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,226.152,227.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.088,226.152,3,2.048,,0,7,7,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,228.471,229.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.203,228.471,2,1.252,,0,8,8,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,231.123,232.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.522,231.123,3,1.587,,0,9,9,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,234.326,235.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.174,234.326,3,2.138,,0,10,10,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,236.478,237.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.378,236.478,1,1.085,,0,11,11,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,238.831,239.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.529,238.831,1,1.287,,0,12,12,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,241.667,242.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.881,241.667,3,1.771,,0,13,13,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,244.069,245.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.719,244.069,2,1.333,,0,14,14,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,247.039,248.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.121,247.039,2,1.903,,0,15,15,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,249.175,250.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.091,249.175,3,1.069,,0,16,16,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,251.794,252.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.226,251.794,1,1.553,,0,17,17,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,254.112,255.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.845,254.112,1,1.252,,0,18,18,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,256.449,257.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.164,256.449,1,1.27,,0,19,19,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,259.268,260.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.506,259.268,2,1.744,,0,20,20,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,262.371,263.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.32,262.371,2,2.03,,0,21,21,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,264.473,265.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.422,264.473,1,1.034,,0,22,22,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,266.675,267.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.525,266.675,1,1.133,,0,23,23,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,269.678,270.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.726,269.678,3,1.933,,0,24,24,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,272.431,273.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.731,272.431,1,1.679,,0,25,25,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,275.267,276.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.483,275.267,2,1.769,,0,26,26,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,277.302,278.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.319,277.302,4,0.968,,0,27,27,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,279.838,280.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.354,279.838,2,1.469,,0,28,28,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,282.474,283.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.89,282.474,3,1.569,,0,29,29,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,284.993,286.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.526,284.993,2,1.451,,0,30,30,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,288.08,289.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.045,288.08,1,2.021,,0,31,31,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,291.102,292.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.131,291.101,3,1.953,,0,32,32,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,293.435,294.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.156,293.435,3,1.271,,0,33,33,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,295.904,296.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.487,295.904,2,1.402,,0,34,34,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,298.19,299.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.956,298.19,1,1.219,,0,35,35,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,301.66,302.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.241,301.66,2,2.405,,0,36,36,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,305.431,306.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.712,305.431,3,2.701,,0,37,37,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,308.317,309.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.483,308.317,2,1.814,,0,38,38,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,310.552,311.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.368,310.552,1,1.168,,0,39,39,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,312.888,313.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.604,312.888,2,1.266,,0,40,40,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,315.208,316.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.94,315.208,2,1.254,,0,41,41,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,317.493,318.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.257,317.493,3,1.22,,0,42,42,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.544,345.237,space,26.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,345.237,346.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,347.824,348.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.295,347.824,2,1.502,,0,0,0,19,1,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,350.459,351.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.874,350.459,2,1.566,,0,1,1,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,352.694,353.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.511,352.693,2,1.161,,0,2,2,3,1,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,355.898,356.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.746,355.898,2,2.134,,0,3,3,38,1,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,358.067,359.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.953,358.067,1,1.101,,0,4,4,14,1,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,360.351,361.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.118,360.351,2,1.221,,0,5,5,26,1,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,363.171,364.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.402,363.171,2,1.749,,0,6,6,13,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,365.523,366.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.222,365.523,1,1.284,,0,7,7,35,1,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,367.692,368.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.575,367.692,3,1.101,,0,8,8,15,1,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,370.712,371.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.744,370.712,2,1.95,,0,9,9,17,1,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10687,001,23,w,2026-07-01_11h30.04.539,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,372.931,373.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.763,372.931,3,1.152,,0,10,10,16,1,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
