instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I take good care of myself.,"survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.",survey.block_1/question3.I advocate for my own needs.,survey.block_1/question3.I balance my own needs with the needs of others.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I have a lot of self-care.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,175.611,176.661,,,,,,,,,,,,,,,,,,173.644,175.611,2,1.951,,0,37,37,4,1,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,178.111,179.161,,,,,,,,,,,,,,,,,,176.661,178.111,1,1.436,,0,38,38,17,1,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,180.478,181.527,,,,,,,,,,,,,,,,,,179.161,180.478,1,1.305,,0,39,39,18,1,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,182.228,183.277,,,,,,,,,,,,,,,,,,181.528,182.228,1,0.694,,0,40,40,36,1,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,184.745,185.794,,,,,,,,,,,,,,,,,,183.278,184.744,3,1.449,,0,41,41,16,1,36,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,187.211,188.261,,,,,,,,,,,,,,,,,,185.795,187.211,2,1.398,,0,42,42,22,1,34,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.262,194.178,space,5.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,194.178,195.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,196.545,197.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.23,196.545,2,1.284,,0,0,0,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,198.511,199.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.595,198.511,3,0.902,,0,1,1,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,200.544,201.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.56,200.544,1,0.975,,0,2,2,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,203.76,204.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.594,203.76,2,2.157,,0,3,3,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,206.111,207.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.811,206.111,4,1.283,,0,4,4,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,208.293,209.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.161,208.293,1,1.116,,0,5,5,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,212.027,213.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.344,212.027,1,2.674,,0,6,6,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,213.528,214.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.077,213.528,1,0.438,,0,7,7,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,215.344,216.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.578,215.344,2,0.752,,0,8,8,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,216.66,217.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.394,216.66,4,0.253,,0,9,9,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,217.91,218.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.711,217.91,4,0.192,,0,10,10,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,218.994,220.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.961,218.994,2,0.023,,0,11,11,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,220.761,221.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.044,220.761,1,0.703,,0,12,12,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,222.461,223.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.811,222.461,3,0.634,,0,13,13,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,224.194,225.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.511,224.194,4,0.673,,0,14,14,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,227.044,228.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.244,227.044,1,1.782,,0,15,15,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,228.377,229.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.094,228.377,1,0.272,,0,16,16,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,230.011,231.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.428,230.011,1,0.566,,0,17,17,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,231.294,232.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.061,231.294,3,0.224,,0,18,18,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,232.728,233.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.344,232.728,3,0.366,,0,19,19,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,234.127,235.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.777,234.127,2,0.339,,0,20,20,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,236.478,237.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.177,236.477,3,1.283,,0,21,21,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,237.761,238.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.527,237.761,3,0.216,,0,22,22,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,239.244,240.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.811,239.244,2,0.416,,0,23,23,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,241.127,242.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.294,241.127,2,0.816,,0,24,24,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,243.844,244.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.178,243.844,2,1.65,,0,25,25,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,246.244,247.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.894,246.244,2,1.342,,0,26,26,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,248.294,249.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.294,248.294,2,0.982,,0,27,27,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,249.86,250.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.344,249.86,2,0.503,,0,28,28,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,251.411,252.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.911,251.411,2,0.483,,0,29,29,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,252.944,253.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.46,252.944,2,0.467,,0,30,30,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,254.678,255.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.994,254.678,2,0.666,,0,31,31,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,256.177,257.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.728,256.177,2,0.442,,0,32,32,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,257.777,258.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.228,257.777,2,0.532,,0,33,33,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,259.094,260.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.828,259.094,3,0.257,,0,34,34,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,260.777,261.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.143,260.777,3,0.617,,0,35,35,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,262.793,263.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.827,262.793,3,0.949,,0,36,36,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,264.644,265.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.844,264.644,3,0.783,,0,37,37,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,267.011,268.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.694,267.011,1,1.305,,0,38,38,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,271.076,272.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.061,271.076,,,,0,39,39,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,272.494,273.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.127,272.494,4,0.357,,0,40,40,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,274.477,275.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.543,274.477,4,0.918,,0,41,41,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,275.594,276.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.527,275.594,1,0.055,,0,42,42,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.644,279.027,space,2.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,279.027,280.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,280.445,281.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.08,280.444,3,0.328,,0,0,0,1,1,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,281.727,282.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.494,281.727,2,0.221,,0,1,1,27,1,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,284.593,285.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.777,284.593,1,1.8,,0,2,2,34,1,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,286.377,287.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.644,286.377,2,0.716,,0,3,3,9,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,289.461,290.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.427,289.461,2,2.019,,0,4,4,20,1,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,291.427,292.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.511,291.427,1,0.899,,0,5,5,10,1,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,293.927,294.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.477,293.927,1,1.432,,0,6,6,25,1,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16645,001,21,m,2026-06-24_10h27.25.113,Mixed_Gamble_Task,2026.1.3,MacIntel,58.82352941,,,,,,,,,,,297.544,298.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.977,297.544,2,2.553,,0,7,7,29,1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
