instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,key_resp_three.rt,key_resp_three.duration,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,216.149,217.196,,,,,,,,,,,,,,,,,,213.79,216.149,3,2.344,,0,37,37,24,1,40,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,218.726,219.773,,,,,,,,,,,,,,,,,,217.198,218.726,3,1.517,,0,38,38,26,1,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,221.269,222.316,,,,,,,,,,,,,,,,,,219.774,221.269,3,1.481,,0,39,39,4,1,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,224.394,225.44,,,,,,,,,,,,,,,,,,222.316,224.393,3,2.062,,0,40,40,15,1,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,227.386,228.432,,,,,,,,,,,,,,,,,,225.441,227.386,4,1.936,,0,41,41,21,1,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,229.978,231.025,,,,,,,,,,,,,,,,,,228.433,229.978,4,1.532,,0,42,42,29,1,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.026,293.971,space,62.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,293.971,295.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,297.279,298.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.022,297.279,2,2.234,,0,0,0,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,300.204,301.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.327,300.204,4,1.86,,0,1,1,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,302.53,303.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.251,302.53,2,1.272,,0,2,2,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,305.007,306.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.578,305.007,3,1.415,,0,3,3,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,307.184,308.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.054,307.184,3,1.119,,0,4,4,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,309.329,310.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.232,309.329,4,1.082,,0,5,5,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,311.556,312.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.376,311.556,4,1.168,,0,6,6,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,314.282,315.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.604,314.282,3,1.661,,0,7,7,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,317.573,318.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.329,317.572,2,2.227,,0,8,8,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,320.564,321.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.62,320.564,3,1.928,,0,9,9,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,322.991,324.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.613,322.991,4,1.363,,0,10,10,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,325.567,326.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.039,325.567,1,1.518,,0,11,11,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,328.659,329.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.615,328.659,3,2.03,,0,12,12,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,331.934,332.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.707,331.934,3,2.21,,0,13,13,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,334.177,335.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.982,334.177,4,1.187,,0,14,14,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,336.555,337.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.224,336.554,1,1.32,,0,15,15,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,339.563,340.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.602,339.563,2,1.954,,0,16,16,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,343.336,344.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.61,343.336,2,2.711,,0,17,17,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,346.36,347.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.383,346.36,3,1.962,,0,18,18,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,348.971,350.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.408,348.97,3,1.547,,0,19,19,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,352.244,353.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.018,352.244,4,2.21,,0,20,20,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,355.07,356.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.293,355.07,3,1.763,,0,21,21,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,357.797,358.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.117,357.797,4,1.67,,0,22,22,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,360.456,361.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.844,360.456,3,1.598,,0,23,23,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,363.215,364.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.504,363.215,2,1.698,,0,24,24,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,365.792,366.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.263,365.792,3,1.512,,0,25,25,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,368.268,369.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.839,368.268,4,1.421,,0,26,26,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,371.027,372.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.315,371.027,2,1.696,,0,27,27,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,374.068,375.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.075,374.068,4,1.979,,0,28,28,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,376.495,377.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.116,376.495,3,1.364,,0,29,29,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,379.021,380.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.542,379.021,2,1.47,,0,30,30,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,381.798,382.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.069,381.798,3,1.712,,0,31,31,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,384.241,385.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.845,384.241,3,1.385,,0,32,32,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,386.434,387.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.289,386.434,4,1.131,,0,33,33,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,388.612,389.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.482,388.612,4,1.115,,0,34,34,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,391.372,392.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.66,391.372,2,1.696,,0,35,35,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,393.881,394.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.419,393.881,3,1.453,,0,36,36,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,396.658,397.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.928,396.657,3,1.713,,0,37,37,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,400.181,401.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.706,400.181,3,2.461,,0,38,38,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,402.508,403.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.228,402.507,4,1.271,,0,39,39,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,405.084,406.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.555,405.084,2,1.517,,0,40,40,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,408.359,409.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.132,408.359,3,2.211,,0,41,41,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,411.035,412.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.406,411.035,3,1.615,,0,42,42,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.082,423.982,space,11.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,423.982,425.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,428.038,429.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.035,428.038,,0,0,0,29,1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,431.712,432.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.087,431.712,3,0,1,1,24,1,20,11,2.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,433.905,434.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.759,433.905,2,0,2,2,40,1,20,13,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,436.714,437.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.953,436.714,2,0,3,3,19,1,22,17,1.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,439.656,440.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.762,439.656,2,0,4,4,12,1,24,18,1.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,442.399,443.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.704,442.399,1,0,5,5,17,1,12,16,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,445.674,446.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.446,445.673,2,0,6,6,35,1,22,19,2.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,448.266,449.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.72,448.266,1,0,7,7,27,1,10,15,1.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13504,001,55,w,2026-07-05_18h53.42.478,Mixed_Gamble_Task,2026.1.3,Win32,60.16847172,,,,,,,,,,,451.092,452.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.314,451.092,4,0,8,8,34,1,40,14,1.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
