instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,432.0118,433.0499,,,,,,,,,,,,,,,,429.0015,432.0117,,0,40,40,2,1,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,436.0615,437.117,,,,,,,,,,,,,,,,433.0507,436.0615,,0,41,41,3,1,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,440.128,441.1669,,,,,,,,,,,,,,,,437.1176,440.128,,0,42,42,30,1,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.1676,456.9166,space,15.7291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,456.9167,457.9653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,460.9773,462.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.9709,460.9772,,0,0,0,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,465.043,466.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0262,465.043,,0,1,1,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,469.1098,470.1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0936,469.1096,,0,2,2,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,473.1761,474.2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.1594,473.176,,0,3,3,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,477.2427,478.2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.2262,477.2427,,0,4,4,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,481.3093,482.3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.2924,481.3091,,0,5,5,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,485.3752,486.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.3586,485.3752,,0,6,6,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,489.4419,490.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.4257,489.4419,,0,7,7,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,493.5081,494.5571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.4915,493.508,,0,8,8,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,497.5739,498.6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.5574,497.5738,,0,9,9,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,501.641,502.6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.6245,501.641,,0,10,10,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,505.7074,506.7562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.6913,505.7073,,0,11,11,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,509.7573,510.8069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.7565,509.7572,,0,12,12,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,513.8233,514.8729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.8075,513.8233,,0,13,13,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,517.8901,518.9395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.8735,517.89,,0,14,14,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,521.9565,523.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.9402,521.9564,,0,15,15,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,526.0233,527.0727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.0065,526.0231,,0,16,16,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,530.0894,531.1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0733,530.0893,,0,17,17,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,534.1559,535.2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.1394,534.1558,,0,18,18,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,538.2221,539.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.2057,538.2221,,0,19,19,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,542.2882,543.3382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.2725,542.2882,,0,20,20,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,546.3549,547.4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.339,546.3549,,0,21,21,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,550.4216,551.4709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.4051,550.4216,,0,22,22,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,554.4881,555.5376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.4712,554.488,,0,23,23,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,558.5541,559.6036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.5381,558.5541,,0,24,24,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,562.6208,563.6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.6041,562.6207,,0,25,25,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,566.6861,567.7369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.6707,566.6861,,0,26,26,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,570.7536,571.8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.7376,570.7536,,0,27,27,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,574.8203,575.8694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.8039,574.8202,,0,28,28,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,578.8865,579.9359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.8701,578.8865,,0,29,29,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,582.9528,584.0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.9365,582.9527,,0,30,30,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,587.0196,588.0691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0026,587.0194,,0,31,31,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,591.0854,592.1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0697,591.0853,,0,32,32,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,595.1521,596.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.1359,595.1521,,0,33,33,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,599.2181,600.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.2026,599.2181,,0,34,34,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,603.2848,604.3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.2684,603.2847,,0,35,35,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,607.3515,608.4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.3352,607.3515,,0,36,36,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,611.4176,612.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.4014,611.4175,,0,37,37,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,615.4839,616.5332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.4678,615.4838,,0,38,38,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,619.5499,620.6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.5334,619.5499,,0,39,39,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,623.6173,624.6669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.601,623.6172,,0,40,40,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,627.6825,628.7328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.6675,627.6825,,0,41,41,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,631.7502,632.7998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.7335,631.7502,,0,42,42,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.8004,755.0428,space,122.2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,755.043,756.0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,759.1085,760.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0973,759.1083,,0,0,0,6,1,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,763.1746,764.2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.1586,763.1746,,0,1,1,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,767.2418,768.2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.2257,767.2418,,0,2,2,25,1,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,771.3081,772.3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.2923,771.3081,,0,3,3,14,1,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,775.3748,776.4244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.3587,775.3747,,0,4,4,34,1,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,779.4264,780.4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.425,779.4263,,0,5,5,38,1,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,783.4912,784.5403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.4752,783.4911,,0,6,6,2,1,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,787.5575,788.6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.5409,787.5574,,0,7,7,11,1,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,791.6235,792.6733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.6074,791.6234,,0,8,8,18,1,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,795.6896,796.7402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.674,795.6896,,0,9,9,9,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,799.7568,800.8064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.7409,799.7568,,0,10,10,4,1,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,803.8232,804.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.8069,803.8231,,0,11,11,35,1,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,807.8731,808.9226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.8723,807.873,,0,12,12,15,1,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,811.9394,812.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.9233,811.9393,,0,13,13,13,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16213,001,22,w,2026-07-01_14h37.00.785,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,816.0058,817.0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.9897,816.0057,,0,14,14,26,1,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
