instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,key_resp_one.rt,key_resp_one.duration,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,55.4901,56.5405,52.4741,55.49,,0,6,6,4,1,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,58.374,59.4237,56.541,58.3738,4,0,7,7,8,1,10,8,1.8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,62.4407,63.4906,59.4243,62.4406,,0,8,8,5,1,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,66.5076,67.5574,63.4912,66.5076,,0,9,9,2,1,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,67.558,70.0578,space,2.4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,70.0579,71.1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,74.1249,75.1745,,,,,,,,,,,,,,,,,,71.1115,74.1248,,0,0,0,31,1,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,76.7081,77.7578,,,,,,,,,,,,,,,,,,75.1752,76.708,4,0,1,1,2,1,32,6,1.5266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,79.0082,80.0579,,,,,,,,,,,,,,,,,,77.7584,79.0081,4,0,2,2,12,1,18,13,1.2321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,81.4083,82.458,,,,,,,,,,,,,,,,,,80.0584,81.4083,4,0,3,3,22,1,34,19,1.3318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,84.375,85.4248,,,,,,,,,,,,,,,,,,82.4585,84.3749,2,0,4,4,18,1,24,20,1.8983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,86.9583,88.0084,,,,,,,,,,,,,,,,,,85.4254,86.9583,4,0,5,5,28,1,26,13,1.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,89.175,90.225,,,,,,,,,,,,,,,,,,88.0089,89.175,4,0,6,6,24,1,40,16,1.1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,90.9754,92.0248,,,,,,,,,,,,,,,,,,90.2255,90.9753,4,0,7,7,20,1,18,9,0.7326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,93.4921,94.5418,,,,,,,,,,,,,,,,,,92.0253,93.492,1,0,8,8,6,1,16,20,1.4491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,95.7589,96.8085,,,,,,,,,,,,,,,,,,94.5424,95.7588,4,0,9,9,37,1,28,16,1.1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,97.8753,98.9254,,,,,,,,,,,,,,,,,,96.8092,97.8753,1,0,10,10,3,1,10,19,1.0491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,100.4254,101.4754,,,,,,,,,,,,,,,,,,98.9259,100.4254,4,0,11,11,38,1,34,7,1.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,102.7088,103.7588,,,,,,,,,,,,,,,,,,101.4759,102.7087,4,0,12,12,8,1,34,15,1.2264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,104.7254,105.7756,,,,,,,,,,,,,,,,,,103.7593,104.7253,4,0,13,13,4,1,24,12,0.9536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,106.4424,107.4923,,,,,,,,,,,,,,,,,,105.7763,106.4424,4,0,14,14,40,1,40,18,0.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,108.5761,109.6257,,,,,,,,,,,,,,,,,,107.4928,108.5761,3,0,15,15,42,1,16,6,1.0777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,110.7759,111.8259,,,,,,,,,,,,,,,,,,109.6262,110.7758,4,0,16,16,25,1,22,11,1.1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,112.8093,113.8592,,,,,,,,,,,,,,,,,,111.8263,112.8093,4,0,17,17,26,1,16,8,0.9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,114.6427,115.6926,,,,,,,,,,,,,,,,,,113.8598,114.6427,4,0,18,18,41,1,22,13,0.7658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,116.2929,117.3426,,,,,,,,,,,,,,,,,,115.6932,116.2928,4,0,19,19,19,1,32,18,0.5822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,118.1583,119.2093,,,,,,,,,,,,,,,,,,117.3432,118.1583,4,0,20,20,7,1,28,10,0.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,120.0098,121.0595,,,,,,,,,,,,,,,,,,119.21,120.0097,4,0,21,21,23,1,12,6,0.7823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,121.8266,122.8763,,,,,,,,,,,,,,,,,,121.0601,121.8265,4,0,22,22,13,1,40,8,0.7489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,123.6431,124.693,,,,,,,,,,,,,,,,,,122.8768,123.6431,4,0,23,23,11,1,30,11,0.7527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,126.1098,127.1597,,,,,,,,,,,,,,,,,,124.6935,126.1098,3,0,24,24,39,1,12,10,1.4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,128.4933,129.543,,,,,,,,,,,,,,,,,,127.1602,128.4933,4,0,25,25,29,1,38,15,1.3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,131.0263,132.0765,,,,,,,,,,,,,,,,,,129.5437,131.0263,3,0,26,26,15,1,14,5,1.4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,133.4267,134.4766,,,,,,,,,,,,,,,,,,132.0771,133.4266,4,0,27,27,21,1,28,12,1.3432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,135.2267,136.2768,,,,,,,,,,,,,,,,,,134.4771,135.2266,4,0,28,28,16,1,36,14,0.7436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,137.8438,138.8935,,,,,,,,,,,,,,,,,,136.2773,137.8436,1,0,29,29,10,1,12,18,1.5488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,141.0104,142.0604,,,,,,,,,,,,,,,,,,138.8941,141.0103,4,0,30,30,35,1,32,8,2.0989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,143.8111,144.8606,,,,,,,,,,,,,,,,,,142.0609,143.811,3,0,31,31,34,1,24,14,1.7444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,145.7275,146.7771,,,,,,,,,,,,,,,,,,144.8611,145.7274,3,0,32,32,30,1,20,10,0.8501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,147.9105,148.9606,,,,,,,,,,,,,,,,,,146.7777,147.9105,3,0,33,33,1,1,14,9,1.1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,149.9775,151.0274,,,,,,,,,,,,,,,,,,148.9612,149.9775,3,0,34,34,27,1,30,17,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16396,001,24,w,2026-06-23_22h59.01.363,Mixed_Gamble_Task,2026.1.3,MacIntel,59.52380952,,,,,,,,,,,152.0441,153.0942,,,,,,,,,,,,,,,,,,151.0279,152.044,3,0,35,35,9,1,22,5,0.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
