instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,key_resp_one.rt,key_resp_one.duration,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,76.411,77.461,,,,,,,,,,,,,,,,,,75.245,76.411,3,0,7,7,16,1,36,14,1.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,78.945,79.994,,,,,,,,,,,,,,,,,,77.461,78.944,2,0,8,8,39,1,12,10,1.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,81.944,82.994,,,,,,,,,,,,,,,,,,79.994,81.944,1,0,9,9,31,1,14,17,1.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,84.678,85.727,,,,,,,,,,,,,,,,,,82.995,84.678,2,0,10,10,34,1,24,14,1.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,87.011,88.061,,,,,,,,,,,,,,,,,,85.728,87.011,2,0,11,11,37,1,28,16,1.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,89.095,90.144,,,,,,,,,,,,,,,,,,88.061,89.094,1,0,12,12,18,1,24,20,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,91.178,92.227,,,,,,,,,,,,,,,,,,90.145,91.178,1,0,13,13,20,1,18,9,1.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,93.928,94.977,,,,,,,,,,,,,,,,,,92.228,93.928,1,0,14,14,42,1,16,6,1.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,95.844,96.894,,,,,,,,,,,,,,,,,,94.977,95.844,1,0,15,15,1,1,14,9,0.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,97.643,98.694,,,,,,,,,,,,,,,,,,96.895,97.643,1,0,16,16,17,1,10,7,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,99.678,100.728,,,,,,,,,,,,,,,,,,98.694,99.678,4,0,17,17,13,1,40,8,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,101.461,102.511,,,,,,,,,,,,,,,,,,100.728,101.461,2,0,18,18,7,1,28,10,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,103.345,104.394,,,,,,,,,,,,,,,,,,102.511,103.345,2,0,19,19,8,1,34,15,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,105.078,106.127,,,,,,,,,,,,,,,,,,104.395,105.078,2,0,20,20,21,1,28,12,0.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,107.111,108.16,,,,,,,,,,,,,,,,,,106.128,107.111,4,0,21,21,9,1,22,5,0.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,109.161,110.211,,,,,,,,,,,,,,,,,,108.16,109.161,4,0,22,22,40,1,40,18,0.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,111.128,112.177,,,,,,,,,,,,,,,,,,110.211,111.128,1,0,23,23,0,1,20,17,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,113.078,114.127,,,,,,,,,,,,,,,,,,112.178,113.078,1,0,24,24,38,1,34,7,0.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,115.561,116.611,,,,,,,,,,,,,,,,,,114.128,115.561,3,0,25,25,25,1,22,11,1.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,117.394,118.444,,,,,,,,,,,,,,,,,,116.611,117.394,1,0,26,26,33,1,10,11,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,120.21,121.26,,,,,,,,,,,,,,,,,,118.445,120.21,1,0,27,27,3,1,10,19,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,122.978,124.027,,,,,,,,,,,,,,,,,,121.26,122.978,2,0,28,28,19,1,32,18,1.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,124.81,125.861,,,,,,,,,,,,,,,,,,124.027,124.81,1,0,29,29,41,1,22,13,0.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,127.177,128.227,,,,,,,,,,,,,,,,,,125.861,127.177,4,0,30,30,15,1,14,5,1.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,129.678,130.727,,,,,,,,,,,,,,,,,,128.228,129.678,2,0,31,31,26,1,16,8,1.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,132.261,133.311,,,,,,,,,,,,,,,,,,130.728,132.261,3,0,32,32,28,1,26,13,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,134.228,135.277,,,,,,,,,,,,,,,,,,133.311,134.228,4,0,33,33,24,1,40,16,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,136.111,137.16,,,,,,,,,,,,,,,,,,135.278,136.111,2,0,34,34,30,1,20,10,0.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,138.344,139.394,,,,,,,,,,,,,,,,,,137.16,138.344,2,0,35,35,32,1,36,20,1.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15892,001,21,w,2026-07-01_11h03.44.808,Mixed_Gamble_Task,2026.1.3,MacIntel,62.5,,,,,,,,,,,140.494,141.544,,,,,,,,,,,,,,,,,,139.394,140.494,2,0,36,36,22,1,34,19,1.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
