instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,118.051,119.103,,,,,,,,,,,,,,,,,,117.087,118.051,1,0.956,,0,38,38,27,1,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,119.476,120.52,,,,,,,,,,,,,,,,,,119.104,119.476,3,0.365,,0,39,39,1,1,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,120.834,121.879,,,,,,,,,,,,,,,,,,120.521,120.834,4,0.306,,0,40,40,8,1,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,122.327,123.371,,,,,,,,,,,,,,,,,,121.879,122.327,2,0.442,,0,41,41,19,1,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,123.745,124.797,,,,,,,,,,,,,,,,,,123.372,123.745,3,0.365,,0,42,42,13,1,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.798,129.547,space,4.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,129.547,130.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,131.666,132.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.605,131.665,4,1.035,,0,0,0,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,133.266,134.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.718,133.266,4,0.539,,0,1,1,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,134.85,135.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.319,134.85,4,0.522,,0,2,2,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,136.442,137.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.902,136.441,4,0.531,,0,3,3,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,138.659,139.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.486,138.659,4,1.165,,0,4,4,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,140.227,141.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.704,140.227,2,0.515,,0,5,5,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,141.678,142.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.28,141.677,3,0.39,,0,6,6,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,142.985,144.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.731,142.985,1,0.248,,0,7,7,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,144.37,145.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.031,144.37,4,0.331,,0,8,8,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,145.87,146.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.415,145.87,3,0.447,,0,9,9,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,147.313,148.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.915,147.312,2,0.389,,0,10,10,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,148.631,149.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.357,148.63,1,0.265,,0,11,11,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,149.974,151.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.683,149.973,2,0.281,,0,12,12,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,151.339,152.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.025,151.339,3,0.306,,0,13,13,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,152.789,153.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.385,152.789,4,0.396,,0,14,14,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,154.149,155.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.835,154.149,3,0.306,,0,15,15,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,155.532,156.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.202,155.532,2,0.323,,0,16,16,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,157.092,158.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.578,157.091,3,0.507,,0,17,17,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,158.433,159.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.137,158.433,1,0.29,,0,18,18,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,159.759,160.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.479,159.759,2,0.272,,0,19,19,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,161.069,162.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.805,161.069,3,0.255,,0,20,20,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,162.577,163.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.122,162.577,4,0.447,,0,21,21,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,163.727,164.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.622,163.727,2,0.099,,0,22,22,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,164.803,165.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.773,164.803,4,0.023,,0,23,23,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,166.279,167.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.848,166.279,2,0.423,,0,24,24,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,167.669,168.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.332,167.669,4,0.331,,0,25,25,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,170.031,171.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.716,170.031,3,1.306,,0,26,26,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,171.964,173.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.085,171.964,2,0.871,,0,27,27,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,173.298,174.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.01,173.298,1,0.281,,0,28,28,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,174.657,175.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.343,174.657,3,0.306,,0,29,29,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,175.79,176.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.702,175.79,4,0.081,,0,30,30,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,177.182,178.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.836,177.182,2,0.34,,0,31,31,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,178.718,179.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.228,178.718,3,0.481,,0,32,32,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,180.327,181.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.763,180.327,1,0.556,,0,33,33,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,182.135,183.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.38,182.135,2,0.748,,0,34,34,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,183.586,184.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.18,183.586,3,0.398,,0,35,35,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,185.004,186.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.631,185.003,4,0.364,,0,36,36,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,186.345,187.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.048,186.345,2,0.289,,0,37,37,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,187.672,188.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.39,187.671,3,0.273,,0,38,38,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,188.804,189.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.724,188.804,1,0.073,,0,39,39,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,190.264,191.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.858,190.263,2,0.398,,0,40,40,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,191.631,192.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.309,191.631,3,0.315,,0,41,41,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,193.098,194.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.684,193.098,4,0.406,,0,42,42,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.143,198.418,space,4.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,198.418,199.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,200.353,201.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.475,200.353,4,0.852,,0,0,0,28,1,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,201.735,202.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.405,201.735,3,0.322,,0,1,1,31,1,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,203.444,204.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.78,203.444,2,0.657,,0,2,2,8,1,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,204.652,205.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.489,204.652,1,0.156,,0,3,3,15,1,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,206.06,207.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.698,206.06,2,0.354,,0,4,4,32,1,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,207.772,208.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.107,207.772,1,0.656,,0,5,5,39,1,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,209.205,210.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.824,209.204,2,0.373,,0,6,6,35,1,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,210.697,211.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.25,210.696,3,0.439,,0,7,7,38,1,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,213.056,214.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.742,213.056,3,1.306,,0,8,8,13,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12982,001,22,w,2026-07-05_22h11.48.422,Mixed_Gamble_Task,2026.1.3,iPad,111.1111111,,,,,,,,,,,214.607,215.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.101,214.606,2,0.498,,0,9,9,27,1,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
