instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,863.5536,864.6045,,,,,,,,,,,,,,,,862.4358,863.5535,3,1.1066,,0,37,37,19,1,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,865.7889,866.8397,,,,,,,,,,,,,,,,864.6049,865.7887,2,1.1652,,0,38,38,39,1,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,868.442,869.4923,,,,,,,,,,,,,,,,866.8399,868.4418,2,1.586,,0,39,39,9,1,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,870.9612,872.0116,,,,,,,,,,,,,,,,869.4925,870.9611,1,1.4594,,0,40,40,0,1,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,873.3298,874.3805,,,,,,,,,,,,,,,,872.0119,873.3297,2,1.3046,,0,41,41,22,1,34,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,876.3168,877.367,,,,,,,,,,,,,,,,874.3807,876.3166,3,1.9212,,0,42,42,4,1,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.3672,972.1494,space,94.7648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,972.1496,973.1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,974.6308,975.6724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.2011,974.6308,3,1.4092,,0,0,0,39,1,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,976.7745,977.8251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.6731,976.7744,3,1.0843,,0,1,1,37,1,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,979.5272,980.5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.8254,979.5271,3,1.6854,,0,2,2,12,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,982.0293,983.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.5701,982.0292,1,1.4356,,0,3,3,0,1,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,984.1569,985.2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.0799,984.1568,3,1.056,,0,4,4,23,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,986.4004,987.4434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.2148,986.4002,1,1.1685,,0,5,5,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,988.2277,989.2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.4436,988.2277,1,0.7516,,0,6,6,20,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,990.6887,991.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.286,990.6887,1,1.3849,,0,7,7,41,1,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,992.6067,993.6497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.7312,992.6065,1,0.85,,0,8,8,6,1,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,994.9253,995.9685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.6499,994.9252,3,1.2519,,0,9,9,40,1,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,996.9364,997.9783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.9688,996.9363,4,0.9417,,0,10,10,29,1,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,999.497,1000.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.9785,999.4969,2,1.5023,,0,11,11,32,1,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1002.4841,1003.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.5402,1002.484,3,1.9183,,0,12,12,10,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1004.8512,1005.9037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.5336,1004.8504,2,1.2989,,0,13,13,31,1,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1006.7046,1007.7476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.9043,1006.7045,4,0.7845,,0,14,14,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1008.8892,1009.9402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.7478,1008.8891,2,1.1182,,0,15,15,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1011.1093,1012.1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.9404,1011.1093,1,1.1528,,0,16,16,22,1,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1013.453,1014.5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.1594,1013.453,2,1.2704,,0,17,17,42,1,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1015.6637,1016.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.5122,1015.6636,2,1.1357,,0,18,18,38,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1017.6159,1018.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.7063,1017.6158,2,0.8854,,0,19,19,15,1,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1019.7342,1020.7845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.6583,1019.7339,4,1.051,,0,20,20,21,1,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1022.1369,1023.1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.7848,1022.1367,3,1.3352,,0,21,21,26,1,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1024.0717,1025.1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.187,1024.0716,1,0.868,,0,22,22,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1026.0586,1027.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.1152,1026.0584,1,0.9184,,0,23,23,3,1,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1027.8754,1028.9182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.1075,1027.8752,1,0.7516,,0,24,24,25,1,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1029.6763,1030.7209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.9186,1029.6763,1,0.7342,,0,25,25,14,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1031.8392,1032.8887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.7215,1031.8391,1,1.0938,,0,26,26,24,1,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1034.3155,1035.3657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.889,1034.3154,1,1.4017,,0,27,27,34,1,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1036.634,1037.6846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.366,1036.6339,1,1.2513,,0,28,28,30,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1038.5026,1039.5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.6849,1038.5026,1,0.8006,,0,29,29,35,1,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1040.5302,1041.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.546,1040.53,1,0.9565,,0,30,30,9,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1042.8672,1043.9164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.5818,1042.867,2,1.2581,,0,31,31,4,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1045.0095,1046.0523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.9168,1045.0094,1,1.0688,,0,32,32,36,1,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1047.1202,1048.1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0525,1047.12,3,1.0422,,0,33,33,17,1,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1049.4805,1050.5305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.1791,1049.4804,3,1.2858,,0,34,34,33,1,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1052.3672,1053.4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.5308,1052.3669,3,1.8198,,0,35,35,8,1,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1054.2687,1055.3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.4096,1054.2686,3,0.8352,,0,36,36,19,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1055.3452,1056.3874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.3118,1055.345,2,0.0075,,0,37,37,2,1,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1057.288,1058.3387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.3877,1057.2879,1,0.8846,,0,38,38,28,1,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1059.8253,1060.8669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.339,1059.8251,4,1.4703,,0,39,39,7,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1062.4764,1063.5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.8672,1062.4764,4,1.5857,,0,40,40,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1064.2035,1065.2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.5197,1064.2034,4,0.6571,,0,41,41,13,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1066.647,1067.6905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.2554,1066.6469,3,1.3681,,0,42,42,27,1,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.6909,1116.9729,space,49.2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1116.9729,1118.0241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1119.0539,1120.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.0259,1119.0537,3,1.005,,0,0,0,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1121.3607,1122.4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.1021,1121.3605,1,1.2366,,0,1,1,36,1,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1123.488,1124.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.4199,1123.4878,3,1.0517,,0,2,2,10,1,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1125.9232,1126.9728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.5304,1125.923,2,1.3687,,0,3,3,34,1,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1127.8174,1128.8681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.9731,1127.8172,1,0.8233,,0,4,4,9,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1131.1038,1132.1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.8684,1131.1038,3,2.21,,0,5,5,13,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13660,001,28,m,2026-07-08_13h09.11.467,Mixed_Gamble_Task,2026.1.3,Win32,59.88023952,,,,,,,,,,,1133.299,1134.3472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.1628,1133.2988,3,1.1176,,0,6,6,38,1,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
