instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have a lot of self-care.,survey.block_1/question1.I have healthy boundaries.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,64.269,65.302,61.403,64.269,1,0,6,6,7,1,20,17,2.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,67.036,68.069,65.303,67.036,2,0,7,7,5,1,20,10,1.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,69.903,70.936,68.07,69.903,2,0,8,8,0,1,12,6,1.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,73.769,74.802,70.936,73.769,3,0,9,9,9,1,34,12,2.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,74.808,77.103,space,2.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,77.103,78.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,79.604,80.636,,,,,,,,,,,,,,,,,,78.141,79.604,4,1.427,,0,0,0,24,1,40,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,82.703,83.736,,,,,,,,,,,,,,,,,,80.637,82.703,2,2.051,,0,1,1,27,1,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,85.003,86.036,,,,,,,,,,,,,,,,,,83.737,85.003,3,1.249,,0,2,2,40,1,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,88.804,89.836,,,,,,,,,,,,,,,,,,86.036,88.804,4,2.762,,0,3,3,21,1,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,91.303,92.336,,,,,,,,,,,,,,,,,,89.836,91.303,2,1.459,,0,4,4,25,1,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,93.403,94.436,,,,,,,,,,,,,,,,,,92.336,93.403,1,1.038,,0,5,5,17,1,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,96.603,97.636,,,,,,,,,,,,,,,,,,94.437,96.603,1,2.147,,0,6,6,10,1,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,99.003,100.036,,,,,,,,,,,,,,,,,,97.637,99.003,2,1.355,,0,7,7,42,1,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,102.57,103.602,,,,,,,,,,,,,,,,,,100.037,102.57,2,2.5,,0,8,8,34,1,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,105.07,106.103,,,,,,,,,,,,,,,,,,103.603,105.07,1,1.432,,0,9,9,3,1,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,107.404,108.436,,,,,,,,,,,,,,,,,,106.103,107.403,1,1.266,,0,10,10,6,1,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,110.803,111.836,,,,,,,,,,,,,,,,,,108.437,110.803,2,2.351,,0,11,11,8,1,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,113.769,114.802,,,,,,,,,,,,,,,,,,111.837,113.769,4,1.922,,0,12,12,2,1,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,116.703,117.736,,,,,,,,,,,,,,,,,,114.803,116.703,1,1.876,,0,13,13,18,1,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,118.57,119.602,,,,,,,,,,,,,,,,,,117.737,118.57,1,0.824,,0,14,14,0,1,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,121.136,122.169,,,,,,,,,,,,,,,,,,119.603,121.136,2,1.523,,0,15,15,30,1,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,124.336,125.369,,,,,,,,,,,,,,,,,,122.17,124.336,3,2.135,,0,16,16,37,1,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,126.936,127.969,,,,,,,,,,,,,,,,,,125.37,126.936,1,1.531,,0,17,17,12,1,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,129.436,130.469,,,,,,,,,,,,,,,,,,127.97,129.436,2,1.431,,0,18,18,29,1,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,131.935,132.971,,,,,,,,,,,,,,,,,,130.47,131.935,4,1.446,,0,19,19,35,1,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,135.77,136.802,,,,,,,,,,,,,,,,,,132.972,135.769,2,2.762,,0,20,20,41,1,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,138.136,139.169,,,,,,,,,,,,,,,,,,136.803,138.136,2,1.321,,0,21,21,15,1,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,140.403,141.436,,,,,,,,,,,,,,,,,,139.17,140.402,1,1.218,,0,22,22,36,1,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,142.303,143.336,,,,,,,,,,,,,,,,,,141.436,142.303,1,0.852,,0,23,23,33,1,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,145.069,146.102,,,,,,,,,,,,,,,,,,143.337,145.069,1,1.715,,0,24,24,14,1,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,147.403,148.436,,,,,,,,,,,,,,,,,,146.103,147.403,1,1.285,,0,25,25,9,1,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,149.903,150.936,,,,,,,,,,,,,,,,,,148.436,149.903,4,1.455,,0,26,26,38,1,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,152.536,153.569,,,,,,,,,,,,,,,,,,150.936,152.536,2,1.588,,0,27,27,19,1,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,154.936,155.969,,,,,,,,,,,,,,,,,,153.57,154.936,4,1.34,,0,28,28,13,1,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,157.903,158.936,,,,,,,,,,,,,,,,,,155.97,157.903,2,1.897,,0,29,29,32,1,36,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,160.703,161.736,,,,,,,,,,,,,,,,,,158.937,160.703,2,1.738,,0,30,30,26,1,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,162.836,163.869,,,,,,,,,,,,,,,,,,161.736,162.836,1,1.073,,0,31,31,31,1,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,165.236,166.269,,,,,,,,,,,,,,,,,,163.87,165.236,2,1.36,,0,32,32,4,1,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,167.77,168.802,,,,,,,,,,,,,,,,,,166.27,167.77,2,1.482,,0,33,33,23,1,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,170.736,171.769,,,,,,,,,,,,,,,,,,168.803,170.736,1,1.925,,0,34,34,39,1,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,172.936,173.969,,,,,,,,,,,,,,,,,,171.77,172.936,4,1.131,,0,35,35,5,1,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9607,001,27,w,2026-07-02_18h47.23.741,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,175.136,176.169,,,,,,,,,,,,,,,,,,173.97,175.136,3,1.131,,0,36,36,7,1,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
