instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,key_resp_one.rt,key_resp_one.duration,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,key_resp_two.rt,key_resp_two.duration,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,187.712,188.762,,,,,,,,,,,,,,,,,,184.696,187.712,,0,37,37,41,1,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,191.651,192.698,,,,,,,,,,,,,,,,,,188.762,191.651,2,0,38,38,7,1,28,10,2.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,194.234,195.278,,,,,,,,,,,,,,,,,,192.699,194.234,3,0,39,39,35,1,32,8,1.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,198.295,199.344,,,,,,,,,,,,,,,,,,195.278,198.295,,0,40,40,6,1,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,201.35,202.394,,,,,,,,,,,,,,,,,,199.345,201.35,2,0,41,41,20,1,18,9,1.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,205.411,206.461,,,,,,,,,,,,,,,,,,202.395,205.411,,0,42,42,42,1,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.462,208.501,space,2.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,208.501,209.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,212.561,213.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.549,212.561,,0,0,0,16,1,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,214.284,215.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.611,214.284,2,0,1,1,19,1,20,7,0.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,218.343,219.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.327,218.343,,0,2,2,18,1,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,222.397,223.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.394,222.397,,0,3,3,5,1,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,225.067,226.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.443,225.066,2,0,4,4,6,1,10,13,1.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,227.766,228.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.11,227.766,2,0,5,5,20,1,14,11,1.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,230.665,231.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.81,230.665,2,0,6,6,25,1,18,11,1.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,232.548,233.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.709,232.548,2,0,7,7,41,1,18,15,0.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,235.049,236.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.593,235.049,3,0,8,8,4,1,14,7,1.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,237.998,239.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.092,237.998,1,0,9,9,29,1,40,20,1.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,240.014,241.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.043,240.014,1,0,10,10,35,1,20,19,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,244.064,245.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.059,244.064,3,0,11,11,21,1,36,8,2.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,246.181,247.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.109,246.181,2,0,12,12,2,1,38,11,1.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,250.241,251.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.225,250.241,,0,13,13,11,1,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,252.615,253.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.292,252.615,3,0,14,14,38,1,10,5,1.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,255.631,256.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.658,255.631,2,0,15,15,7,1,24,8,1.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,258.43,259.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.674,258.43,2,0,16,16,39,1,24,16,1.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,261.234,262.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.474,261.234,3,0,17,17,23,1,24,6,1.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,264.481,265.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.275,264.481,2,0,18,18,15,1,16,10,2.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,266.381,267.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.524,266.381,2,0,19,19,34,1,38,17,0.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,268.379,269.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.424,268.379,2,0,20,20,12,1,12,12,0.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,270.013,271.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.423,270.013,2,0,21,21,3,1,20,15,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,272.497,273.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.057,272.497,3,0,22,22,37,1,36,10,1.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,275.296,276.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.54,275.296,3,0,23,23,33,1,26,5,1.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,277.213,278.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.34,277.212,2,0,24,24,22,1,10,17,0.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,278.895,279.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.256,278.895,2,0,25,25,26,1,28,18,0.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,281.312,282.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.94,281.312,3,0,26,26,13,1,40,6,1.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,283.513,284.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.356,283.513,2,0,27,27,24,1,32,10,1.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,285.495,286.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.556,285.495,2,0,28,28,10,1,28,14,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,287.845,288.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.539,287.845,3,0,29,29,1,1,26,9,1.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,290.544,291.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.889,290.544,3,0,30,30,9,1,18,5,1.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,292.944,293.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.589,292.944,3,0,31,31,27,1,34,9,1.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,295.028,296.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.988,295.028,2,0,32,32,14,1,22,18,1.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,296.977,298.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.072,296.977,2,0,33,33,40,1,32,12,0.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,299.343,300.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.021,299.343,2,0,34,34,32,1,30,13,1.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,302.444,303.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.388,302.444,1,0,35,35,31,1,16,12,2.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,304.344,305.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.488,304.344,1,0,36,36,0,1,30,19,0.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,306.627,307.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.388,306.627,2,0,37,37,42,1,28,8,1.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,309.276,310.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.671,309.276,1,0,38,38,8,1,32,20,1.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,311.109,312.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.321,311.109,2,0,39,39,17,1,26,15,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,313.309,314.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.158,313.309,3,0,40,40,30,1,22,7,1.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,315.143,316.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.354,315.143,2,0,41,41,28,1,12,14,0.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,316.927,317.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.187,316.927,2,0,42,42,36,1,14,13,0.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.971,335.789,space,17.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,335.789,336.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,338.291,339.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.84,338.291,2,1.425,,0,0,0,5,1,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,340.808,341.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.336,340.808,2,1.465,,0,1,1,21,1,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,343.874,344.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.858,343.874,2,2.008,,0,2,2,23,1,38,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,346.074,347.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.918,346.074,3,1.148,,0,3,3,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,347.774,348.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.118,347.774,3,0.648,,0,4,4,8,1,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,350.79,351.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.818,350.79,2,1.964,,0,5,5,11,1,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,352.807,353.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.835,352.807,3,0.964,,0,6,6,24,1,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16720,001,20,W,2026-06-26_10h21.37.083,Mixed_Gamble_Task,2026.1.3,MacIntel,52.63157895,,,,,,,,,,,356.14,357.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.851,356.14,3,2.281,,0,7,7,15,1,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
