instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,key_resp_one.rt,key_resp_one.duration,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,59.126,60.175,56.525,59.126,4,0,6,6,7,1,20,17,2.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,62.075,63.125,60.175,62.075,4,0,7,7,5,1,20,10,1.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,65.66,66.709,63.125,65.66,4,0,8,8,3,1,30,7,2.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,68.325,69.374,66.711,68.325,3,0,9,9,9,1,34,12,1.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,69.375,71.675,space,2.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,71.675,72.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,75.742,76.792,,,,,,,,,,,,,,,,,,72.73,75.742,,0,0,0,4,1,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,79.541,80.591,,,,,,,,,,,,,,,,,,76.792,79.541,3,0,1,1,39,1,12,10,2.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,81.542,82.591,,,,,,,,,,,,,,,,,,80.592,81.542,3,0,2,2,19,1,32,18,0.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,83.575,84.625,,,,,,,,,,,,,,,,,,82.592,83.575,4,0,3,3,40,1,40,18,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,86.826,87.875,,,,,,,,,,,,,,,,,,84.626,86.826,2,0,4,4,31,1,14,17,2.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,90.208,91.258,,,,,,,,,,,,,,,,,,87.875,90.208,3,0,5,5,14,1,26,16,2.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,92.092,93.141,,,,,,,,,,,,,,,,,,91.259,92.092,2,0,6,6,34,1,24,14,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,94.208,95.258,,,,,,,,,,,,,,,,,,93.142,94.208,3,0,7,7,16,1,36,14,1.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,96.975,98.026,,,,,,,,,,,,,,,,,,95.259,96.975,1,0,8,8,1,1,14,9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,99.942,100.991,,,,,,,,,,,,,,,,,,98.027,99.942,2,0,9,9,35,1,32,8,1.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,102.542,103.591,,,,,,,,,,,,,,,,,,100.991,102.541,1,0,10,10,12,1,18,13,1.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,104.574,105.624,,,,,,,,,,,,,,,,,,103.592,104.574,2,0,11,11,25,1,22,11,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,106.907,107.958,,,,,,,,,,,,,,,,,,105.625,106.907,3,0,12,12,27,1,30,17,1.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,108.908,109.958,,,,,,,,,,,,,,,,,,107.959,108.908,3,0,13,13,2,1,32,6,0.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,112.275,113.324,,,,,,,,,,,,,,,,,,109.958,112.275,1,0,14,14,36,1,18,19,2.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,115.875,116.924,,,,,,,,,,,,,,,,,,113.324,115.874,1,0,15,15,15,1,14,5,2.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,119.557,120.607,,,,,,,,,,,,,,,,,,116.924,119.557,2,0,16,16,7,1,28,10,2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,122.224,123.274,,,,,,,,,,,,,,,,,,120.608,122.224,1,0,17,17,3,1,10,19,1.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,125.158,126.208,,,,,,,,,,,,,,,,,,123.275,125.157,1,0,18,18,33,1,10,11,1.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,129.091,130.14,,,,,,,,,,,,,,,,,,126.208,129.091,3,0,19,19,29,1,38,15,2.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,131.675,132.724,,,,,,,,,,,,,,,,,,130.141,131.675,3,0,20,20,32,1,36,20,1.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,134.058,135.107,,,,,,,,,,,,,,,,,,132.726,134.058,1,0,21,21,21,1,28,12,1.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,136.508,137.557,,,,,,,,,,,,,,,,,,135.108,136.507,2,0,22,22,18,1,24,20,1.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,140.124,141.174,,,,,,,,,,,,,,,,,,137.557,140.124,4,0,23,23,38,1,34,7,2.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,142.174,143.223,,,,,,,,,,,,,,,,,,141.175,142.174,4,0,24,24,13,1,40,8,0.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,145.44,146.49,,,,,,,,,,,,,,,,,,143.224,145.44,2,0,25,25,26,1,16,8,2.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,147.873,148.924,,,,,,,,,,,,,,,,,,146.49,147.873,3,0,26,26,22,1,34,19,1.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,150.606,151.657,,,,,,,,,,,,,,,,,,148.925,150.606,1,0,27,27,17,1,10,7,1.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,154.257,155.307,,,,,,,,,,,,,,,,,,151.658,154.257,1,0,28,28,10,1,12,18,2.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,157.274,158.324,,,,,,,,,,,,,,,,,,155.307,157.274,1,0,29,29,28,1,26,13,1.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,159.257,160.307,,,,,,,,,,,,,,,,,,158.325,159.257,1,0,30,30,20,1,18,9,0.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,161.606,162.656,,,,,,,,,,,,,,,,,,160.307,161.606,4,0,31,31,24,1,40,16,1.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,164.341,165.39,,,,,,,,,,,,,,,,,,162.656,164.341,1,0,32,32,6,1,16,20,1.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,167.89,168.94,,,,,,,,,,,,,,,,,,165.391,167.889,1,0,33,33,30,1,20,10,2.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,170.673,171.722,,,,,,,,,,,,,,,,,,168.94,170.673,2,0,34,34,0,1,20,17,1.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,173.79,174.84,,,,,,,,,,,,,,,,,,171.724,173.79,1,0,35,35,42,1,16,6,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18295,001,27,w,2026-07-11_13h07.11.076,Mixed_Gamble_Task,2026.1.3,Win32,60.0240096,,,,,,,,,,,176.957,178.006,,,,,,,,,,,,,,,,,,174.84,176.957,3,0,36,36,8,1,34,15,2.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
